name,altName,country,lat,lon,action,islandCrag,islandCragId
Valmozzola,null,null,null,null,add,,
Tahoe - Camo Forrest,South lake tahoe,USA,38.819047,-120.054989,map,Lake Tahoe,516cf537bdc0f71fdd007549
Flagstaff Hinterlands/Choss Roof,null,null,35.044245,-111.823242,,,
Guruplatte,Lucerne,Switzerland,46.953441,8.587894,add,,
Noce Secca,null,null,null,null,add,,
Karjala (location missing),null,null,null,null,add,,
Sjurfjellet,Kvaløya,Norway,69.677128,18.714352,add,,
Galgeberget,Bohuslän,Sweden,58.409485,11.428509,map,Bohuslän,516e27c062bfea195a00ffdd
Skały Lądeckie - Trojak(location missing),Wałbrzych,Poland,50.338346,16.911221,add,,
Birk Gill Crag,Bradford,United Kingdom,54.231223,-1.793507,add,,
Beer Walls,null,null,null,null,add,,
Megalong Valley Crags,null,null,null,null,add,,
Mt Maunganui,Tauranga,New Zealand,-37.628066,176.171737,add,,
Italian Walls,null,null,null,null,add,,
Sköndal,Stockholm,Sweden,59.255308,18.111605,add,,
Lliber,null,null,null,null,map,Lliber,516d1ec8bdc0f71fdd023970
Pfaffenstein,Děčín,Czech Republic,50.899677,14.079623,add,,
Witch's Hill,Columbus,"OH, USA",39.322031,-82.087419,add,,
Eibischwandl,null,null,null,null,add,,
"Pottersville (Hogwarts), New York",Schenectady,"NY, USA",43.722358,-73.831429,add,,
Maubert,null,null,null,null,map,Rocher Maubert,516d4ae8bdc0f71fdd03b7cf
Fox Cave,null,null,null,null,add,,
Cañón de Uceda,Madrid,Spain,40.866909,-3.476443,map,Cañón De La Buitrera,516e6ff162bfea195a026ae8
Swede's Forest,null,null,null,null,map,Swede's Forest,516cf537bdc0f71fdd00754e
Tahoe - Caples,null,null,null,null,map,Lake Tahoe,516cf537bdc0f71fdd007549
Beavers,null,null,null,null,add,,
Scogliera di Salinella,null,null,null,null,add,,
Summerday valley,Grampians,Australia,-36.889009,142.385473,map,Grampians,516d8d0fbdc0f71fdd05485a
The Rectory,null,null,null,null,add,,
KarjuRocks,null,null,null,null,add,,
Cirque of the Towers,null,null,null,null,add,,
Szara Płyta,null,null,null,null,add,,
"Gleitschfelsen, Sektor Lochdach, Saalfeld, Thuringia, Germany",Erfurt,Germany,50.620955,11.389215,add,,
Sassafras,null,null,null,null,add,,
Beatelund,null,null,null,null,map,Beatelund,516e27bf62bfea195a00ff6d
Hartikankivi,Jyväskylä,Finland,62.176899,24.883101,map,Jyväskylä,516e621c62bfea195a022047
Rocher de Milly,Fontainebleau,France,48.399502,2.56582,map,Rocher Du Castel,516e12f362bfea195a005f82
Hevossaari,Lappeenranta,Finland,61.49256,28.127747,add,,
The Classroom,null,null,null,null,map,The Classroom,516dbb38a115619246000053
Łutowiec,Olsztyn,Poland,50.62898,19.450586,map,Lutowiec,516dc234a1156192460034b4
Jungfernsprung,Spittal An Der Drau,Austria,46.79126,13.608499,add,,
Capo lo san vito,null,null,null,null,add,,
Le Ponteil,null,null,null,null,add,,
Eleven Mile Canyon,Colorado Springs,"CO, USA",38.968118,-105.363436,add,,
San Martín De Valdeiglesias,Madrid,Spain,40.401209,-4.382043,map,San Martín De Valdeiglesias,516d1ec8bdc0f71fdd023951
"Röda oktoberväggen, Ågelsjön",null,null,null,null,add,,
Rockville,null,null,null,null,add,,
Tahoe - Caples Lake,South lake tahoe,USA,38.695324,-120.032887,map,Lake Tahoe,516cf537bdc0f71fdd007549
The Fins,null,null,43.725351,-113.080473,map,The Fins,516cf536bdc0f71fdd0073bc
Åkrafjorden,null,null,null,null,add,,
"The Simian Complex, St. George area",null,null,null,null,add,,
Lungern,Bern,Switzerland,46.777272,8.14593,map,Lungern,516e14ce62bfea195a006c47
Carn Barra,Plymouth,United Kingdom,50.044132,-5.690935,add,,
Birów,null,null,null,null,map,Birow,516dc234a1156192460034c6
"Gleitschfelsen, Sektor Ort der Kraft, Saalfeld, Thuringia, Germany",Erfurt,Germany,50.620975,11.389212,add,,
Canoe Hole,null,null,null,null,add,,
"Oliver's Crag, Getu Valley",Guiyang,China,25.660134,106.248114,add,,
Kolác,Split,Croatia,43.327082,16.553985,add,,
Le 111,Fontainebleau,France,48.363701,2.52697,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Kököntie,null,null,null,null,add,,
Vaasa pet semetery,null,null,null,null,add,,
Luolavuoren siloseinä,Turku,Finland,60.431191,22.278532,add,,
Takahavukallio,null,null,null,null,add,,
Mirów,Olsztyn,Poland,50.615094,19.481699,map,Mirów,516dc234a11561924600349e
St Crepin,null,null,null,null,map,St Crepin,516d4ae8bdc0f71fdd03b824
"Dschungelbuch, Martinswand",Innsbruck,Austria,47.26895,11.266286,add,,
Crystal Cave,null,null,null,null,map,Crystal Cave,516cf536bdc0f71fdd00746e
Alange,null,null,null,null,map,Alange,516d1ec8bdc0f71fdd023a43
UofM River Flats,null,null,null,null,add,,
Gorge Road Crag,Wye Creek,New Zealand,-45.018639,168.665886,map,Wye Creek,516e681d62bfea195a023065
Queens crag,null,null,null,null,map,Queens Crag,516e4e6362bfea195a01a8f7
Tahoe - Sugar Pine,null,null,null,null,map,Lake Tahoe,516cf537bdc0f71fdd007549
S:t Loy,Plymouth,United Kingdom,50.048762,-5.607525,add,,
Storheia,Kristiansand,Norway,58.171993,7.9476,map,Storheia,516e3f5a62bfea195a0177bf
Żurowa,Tarnów,Poland,49.823643,21.172864,map,Zurowa,516dc234a115619246003500
Roadside,Lillehammer,Norway,60.803152,9.56583,add,,
Skogen,null,null,null,null,add,,
Falesia val Pennavaire,Finale Ligure,Italy,44.109344,8.035847,add,,
Las Chilcas,San Felipe,Chile,-32.855797,-70.869447,map,Las Chilcas,516e799a62bfea195a02a398
West Side,null,null,null,null,add,,
Bullberget,null,null,null,null,add,,
Arvanitia beach,Argos,Greece,37.563468,22.79677,map,Argolis,516ce980bdc0f71fdd000054
Gernerfels,Frankenjura,Germany,49.768446,11.336428,map,Frankenjura,516e14ce62bfea195a006cb6
Messilä,null,null,null,null,add,,
Valle Bavona,Ticino,Switzerland,46.362804,8.572426,map,Valle Bavona,516e14ce62bfea195a006cdd
"Gallerie, Martinswand",Innsbruck,Austria,47.268441,11.283624,map,Rogue's Gallery,516e206362bfea195a00c3cb
Erto,null,null,null,null,map,Erto,516d677abdc0f71fdd047acf
Mount Diablo State Park,Walnut Creek,"CA, USA",37.848561,-121.92996,add,,
Rmnp/ white boulder,null,null,null,null,,,
Pakhuys Hidden boulder,null,null,null,null,add,,
Triora,San Remo,Italy,43.997172,7.735808,add,,
Tahoe - Outer Space,South lake tahoe,USA,38.881596,-120.017502,map,Lake Tahoe,516cf537bdc0f71fdd007549
Ute Valley Park,Colorado Springs,"CO, USA",38.911372,-104.857078,map,Ute Valley,516cf537bdc0f71fdd007506
Agdenes,Trondheim,Norway,63.627888,9.67741,map,Agdenes,516e3f5a62bfea195a0177fa
Salar Marincunga,Copiapó,Chile,-26.836938,-69.156189,add,,
"Cannabis Crag, American Fork Canyon, Utah",null,null,null,null,add,,
Flaszka,null,null,null,null,add,,
"Gleitschfelsen, Sektor WoGü, Saalfeld, Thuringia, Germany",Erfurt,Germany,50.620526,11.389343,add,,
Naafkopf,Feldkirch,Austria,47.067579,9.610205,add,,
El Arrayán,Santiago,Chile,-33.333253,-70.458107,map,El Arrayan,516e799a62bfea195a02a39d
Sella - The Divino,Costa Blanca,Spain,38.626499,-0.2315,map,Sella,516d1ec8bdc0f71fdd023931
Kraftstenen Strömma,Stockholm,Sweden,59.297689,18.541317,add,,
"Roadside, McAfee's Knob",Roanoke,"VA, USA",37.380431,-80.08992,add,,
Freudenhaus,Frankenjura,Germany,49.875693,11.337412,map,Frankenjura,516e14ce62bfea195a006cb6
Unknown in Mäntyharju,null,null,null,null,add,,
Grotte de l'Ours,null,null,null,null,map,Grotte De Bange,516d4ae8bdc0f71fdd03b834
Vinterviken,Stockholm,Sweden,59.312027,17.983847,add,,
Omblèze,Valence,France,44.86209,5.2249,map,Omblèze,516d4ae8bdc0f71fdd03b714
Sveavägen,null,null,null,null,add,,
"Gschlössl, Zillertal",Innsbruck,Austria,47.089877,11.773943,add,,
The Golf wall,null,null,null,null,add,,
Middle Elden,Flagstaff,USA,35.230477,-111.603713,map,Flagstaff,516cf537bdc0f71fdd007492
Trockene Klamm,null,null,null,null,map,Trockene Klammen,516ec82d91e6730000000067
ALC,null,null,null,null,map,Alcalali,516d1ec8bdc0f71fdd02398c
Riverse,null,null,null,null,map,Riverside Quarry,516cf536bdc0f71fdd00739f
Beigua,null,null,null,null,add,,
Tahoe - Beavers,South lake tahoe,USA,38.799392,-120.018296,map,Lake Tahoe,516cf537bdc0f71fdd007549
Kosutnjak V3,null,null,null,null,add,,
Suck Creek,null,null,null,null,map,Suck Creek,516cf537bdc0f71fdd00754d
San Paolo,null,null,null,null,add,,
Cribba Head,Plymouth,United Kingdom,50.043471,-5.629841,add,,
Santaquin Canyon,null,null,null,null,add,,
Kyrkoutsikten,Tjörn,Sweden,57.951533,11.576918,map,Tjörn,516e27c062bfea195a010034
Turnia Cyklopa,null,null,null,null,add,,
"Gleitschfelsen, Sektor Zitronenfalter, Saalfeld, Thuringia, Germany",Erfurt,Germany,50.62037,11.389483,add,,
"Grendlandsbroa, øvre",null,null,null,null,add,,
Lillpakte,null,null,null,null,add,,
Lookout,null,null,null,null,map,The Lookout,516e206362bfea195a00c3b1
Rolandfels,Frankenjura,Germany,50.029137,11.202658,map,Frankenjura,516e14ce62bfea195a006cb6
"Dupa Słonia, dol. Będkowska, Poland",Kraków,Poland,50.175785,19.74314,add,,
Dolina Wiercicy,Olsztyn,Poland,50.67,19.380767,map,Dolina Wiercicy,516dc234a11561924600349c
Tournoux,Grenoble,France,44.818407,6.484938,map,Tournoux,516d4ae8bdc0f71fdd03b72b
Avon Gorge,null,null,null,null,map,Avon Gorge,516e4e6362bfea195a01a90a
Taratareu,null,null,null,null,add,,
Buñol,Torrent,Spain,39.418491,-0.806186,map,Buñol,516d1ec8bdc0f71fdd02398b
COunty Road S,null,null,null,null,add,,
Comox Lake,null,null,null,null,add,,
Churchmans Brook,Perth,Australia,-32.140705,116.065401,add,,
Bobbio,null,null,null,null,add,,
Bama,null,null,null,null,add,,
Piętro Zegarowe,null,null,null,null,add,,
Friedhofswand/ Oberammergau,Munich,Germany,47.589205,11.061838,,,
Los Remedios,Naucalpan de Juárez,Mexico,19.470757,-99.270098,add,,
Chair Ladder,Plymouth,United Kingdom,50.036635,-5.681683,add,,
Berga,null,null,null,null,map,Berga,516d1ec8bdc0f71fdd023947
Haselstaudener Wände,null,null,null,null,add,,
Placca di Mu - Finale Ligure,null,null,null,null,add,,
"Gleitschfelsen, Sektor Sofa, Saalfeld, Thuringia, Germany",Erfurt,Germany,50.620193,11.389569,add,,
"Grendslandsbroa, øvre",null,null,null,null,add,,
Red x,null,null,null,null,add,,
Los vados,null,null,null,null,map,Los Vados,516d1ec8bdc0f71fdd023974
New Castle,null,null,39.596496,-107.555552,map,New Castle,516cf537bdc0f71fdd0075aa
"Slottsbakken, tjøme",Sandefjord,Norway,59.086422,10.406284,map,Sandefjord,516e3f5762bfea195a017761
Mt Yarrowyck,null,null,null,null,add,,
Cuvier Merveille,Fontainebleau,France,48.444401,2.65159,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
_,null,null,null,null,add,,
"Saidpur, Islamabad, Pakistan",Islamabad,Pakistan,33.744326,73.036079,add,,
Klinge,Frankenjura,Germany,50.024616,11.195706,map,Klingenthal,516d4ae8bdc0f71fdd03b78d
Farnerenzähne,Bern,Switzerland,47.276405,7.621336,map,Bernia,516d1ec8bdc0f71fdd023a41
El Ditot,null,null,null,null,add,,
Belvedere,Arco,Italy,45.880785,10.887794,map,Belvedere,516e6b1662bfea195a024c9c
Åmål,null,null,null,null,add,,
Rue des masques,Grenoble,France,44.668317,6.644669,map,Rue Des Masques,516d4ae8bdc0f71fdd03b710
New Sector,null,null,null,null,add,,
Bourton Combe,null,null,null,null,map,Bourton Combe,516e4e6362bfea195a01a8e8
Diablo Canyon,null,null,null,null,add,,
Black River Falls,Eau Claire,"WI, USA",44.278146,-90.822945,add,,
Darlington Boulders,Perth,Australia,-31.943056,116.102944,add,,
Browse boulders,null,null,null,null,add,,
Tjurängen,Tjörn,Sweden,58.030009,11.599331,map,Tjörn,516e27c062bfea195a010034
Marieby,Östersund,Sweden,63.120246,14.731636,add,,
Gurnard's Head,Plymouth,United Kingdom,50.192836,-5.599174,add,,
Caprazoppa,Finale Ligure,Italy,44.16312,8.323233,add,,
Gunnebo,Göteborg,Sweden,57.660349,12.055242,add,,
Wysoka,null,null,null,null,add,,
"Gleitschfelsen, Sektor Down Under, Saalfeld, Thuringia, Germany",Erfurt,Germany,50.620186,11.389984,add,,
Piritismi,null,null,null,null,add,,
Maes Newyddion Woods,Wales,United Kingdom,53.092752,-3.834668,map,Walensee,516e14ce62bfea195a006c87
New Castle,null,null,null,null,map,New Castle,516cf537bdc0f71fdd0075aa
Morsko,null,null,null,null,map,Morsko,516dc234a1156192460034f9
La Mare à Piat,Fontainebleau,France,48.441799,2.6691,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Launialan hänkki,null,null,null,null,add,,
Bärenslucht,Frankenjura,Germany,49.777966,11.386851,map,Frankenjura,516e14ce62bfea195a006cb6
Podzamcze,Zawiercie,Poland,50.454389,19.548012,map,Podzamcze,516dc234a115619246003495
Rocher Baron,Grenoble,France,44.846711,6.589351,map,Rocher Baron,516d4ae8bdc0f71fdd03b756
Scimitar Ridge,null,null,null,null,add,,
Fishermans Ledge,null,null,null,null,add,,
Tunnels,null,null,null,null,map,Tunnel Mountain,516e206362bfea195a00c3c9
Sa Cantera,Mallorca,Spain,39.558436,2.582147,map,Mallorca,516d1ec8bdc0f71fdd02392b
Camp 40,null,null,null,null,map,Camp 40,516cf537bdc0f71fdd00755a
Kalamunda National Park,null,null,null,null,add,,
Monte Bracco,null,null,null,null,map,Monte Bracco,516d677abdc0f71fdd047b5f
Tahoe - Off Road Area,South lake tahoe,USA,38.891851,-120.018318,map,Lake Tahoe,516cf537bdc0f71fdd007549
Oneidas,null,null,null,null,add,,
Chouchou Place,null,null,null,null,add,,
Ölsta,null,null,null,null,add,,
Hurissalo west,Lappeenranta,Finland,61.424135,27.756572,add,,
Berguvsberget,Östersund,Sweden,62.972984,15.022473,add,,
Tunnlandsgatan,Borås,Sweden,57.731915,12.96994,add,,
Strahlenfels,Frankenjura,Germany,49.653293,11.377319,map,Frankenjura,516e14ce62bfea195a006cb6
San Giorgio,Ascoli Piceno,Italy,42.833854,13.580346,map,San Giorgio,516d677abdc0f71fdd047ae6
Trollberget,Norrköping,Sweden,58.767399,16.153238,add,,
Smokies,null,null,null,null,add,,
New Castle,null,null,null,null,map,New Castle,516cf537bdc0f71fdd0075aa
"Krestovaya rock, Crimea",null,null,null,null,add,,
La Reconnaissance,Fontainebleau,France,48.445999,2.65448,map,La Reconnaissance,516d4ae7bdc0f71fdd03b6f8
"Taylors Falls, Interstate Park",Minneapolis,"MN, USA",45.396823,-92.656546,map,Taylors Falls,516cf537bdc0f71fdd0074b7
Kuhkirchner wand,Frankenjura,Germany,49.959255,11.240123,map,Frankenjura,516e14ce62bfea195a006cb6
Can parasit,null,null,null,null,add,,
Henån - Torp,Bohuslän,Sweden,58.250553,11.726274,map,Bohuslän,516e27c062bfea195a00ffdd
Rainbow,null,null,null,null,map,Rainbow,516cf537bdc0f71fdd0075ab
Suliszowice,null,null,null,null,map,Kazalnica Suliszowicka,516dc234a1156192460034c1
Panacelle,null,null,null,null,add,,
Lor des dieux,null,null,null,null,add,,
"Natural Bridge Region, Lady Slipper - Global Village",null,null,null,null,map,Natural Bridge,516cf536bdc0f71fdd0073b7
Jochberg,null,null,null,null,map,Jochberg,516ec82e91e67300000000d2
Pirate Cove,null,null,null,null,add,,
Illgen Falls,null,null,null,null,add,,
Niaux,null,null,null,null,map,Niaux,516d4ae8bdc0f71fdd03b811
Tahoe - SPP,null,null,null,null,map,Lake Tahoe,516cf537bdc0f71fdd007549
Halsholmsklobben,Helsinki,Finland,59.87494,23.546328,add,,
Coquibus Arcades,null,null,null,null,add,,
Bergviksberget,Östersund,Sweden,62.895335,14.919047,add,,
Mie,null,null,null,null,map,El Miera,516d1ec8bdc0f71fdd023a2e
Tenango,null,null,16.267908,-95.60307,add,,
Siuranella centre,null,null,null,null,add,,
"Mallorca, Puig de Garrafa",null,null,null,null,map,Mallorca,516d1ec8bdc0f71fdd02392b
"Hundehütte, Hülloch, Tambach",null,null,null,null,add,,
Lookout Mountain,null,null,null,null,add,,
Petit Rempart,Fontainebleau,France,48.445301,2.6491,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Hummelvik,Åland,Finland,60.224513,20.410557,map,Åland,516e621c62bfea195a022030
Toni Shmid ged wand,Frankenjura,Germany,50.029192,11.200463,map,Frankenjura,516e14ce62bfea195a006cb6
Rhoscolyn,null,null,null,null,add,,
Rod Rocks,null,null,null,null,add,,
Jaskinia Jasna in Strzegowa,Olkusz,Poland,50.41518,19.691465,map,Olkusz,516dc234a1156192460034d1
Tahoe - Shealor,null,null,null,null,map,Lake Tahoe,516cf537bdc0f71fdd007549
Unitas,null,null,null,null,add,,
"Joshua Tree, Echo Rock",Joshua Tree,USA,34.02499,-116.156656,map,Joshua Tree,516cf537bdc0f71fdd00748b
La llorona / Faro de Bucerias,Colima,Mexico,18.346893,-103.510072,add,,
Luegsteinsee,Kufstein,Austria,47.640858,12.170599,map,Luegsteinsee,516cec69bdc0f71fdd001478
Les Covannes near Chamonix,null,null,null,null,add,,
Mallorca - S'estret,Mallorca,Spain,39.69259,2.636048,map,Mallorca,516d1ec8bdc0f71fdd02392b
"Hundehütte, Hülloch, Tambach-Dietharz, Thuringia, Germany",Erfurt,Germany,50.791009,10.630364,add,,
Slätthultsvägen,Bohuslän,Sweden,58.184483,11.475391,map,Bohuslän,516e27c062bfea195a00ffdd
"Cosmiques refuge, France, Aquille du Midi",null,null,null,null,add,,
Mymbyr Boulder,null,null,null,null,add,,
"Østmarka, Katteputten, Ubåtveggen",null,null,null,null,map,Østmarka,516e3f5762bfea195a01774f
Extras,null,null,null,null,map,Extrapieraz,516d677abdc0f71fdd047ba3
Chwałków,Świdnica,Poland,50.893262,16.696665,add,,
Przewodziszowice,null,null,null,null,map,Przewodziszowice,516dc234a1156192460034bd
Le Sapet,null,null,null,null,map,Le Sapet,516d4ae8bdc0f71fdd03b804
"Supermarkt, Martinswand",Innsbruck,Austria,47.266461,11.288345,add,,
El Trebol,San Carlos de Bariloche,Argentina,-41.064339,-71.500621,map,El Trebol,516e6ff162bfea195a026ada
Olsfors,Borås,Sweden,57.688128,12.668695,add,,
Cataviña,null,null,29.797742,-114.772968,add,,
Berowra,null,null,null,null,map,Berowra,516d8d0ebdc0f71fdd054835
"Dolina Wiercicy, Czarny Pies",null,null,null,null,map,Dolina Wiercicy,516dc234a11561924600349c
Griffin Falls,null,null,null,null,add,,
Snuvestuan,null,null,null,null,add,,
"Beuda (area Girona, Spain)",null,null,null,null,map,Beuda,516d1ec8bdc0f71fdd0239fc
Castellets,Costa Blanca,Spain,38.615663,-0.234854,map,Castellet,516d1ec8bdc0f71fdd023a86
"Diabelski Kamień, Rudnik",null,null,null,null,add,,
"Østmarka, Bjartbakken, Nord for bakken",null,null,null,null,map,Østmarka,516e3f5762bfea195a01774f
Cassepot Roches Oranges,Fontainebleau,France,48.4356,2.69481,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
"Oltedal, Myrå",Stavanger,Norway,58.833892,6.069045,map,Oltedal,516e3f5a62bfea195a01779b
Satasarvinen,Jyväskylä,Finland,null,null,map,Jyväskylä,516e621c62bfea195a022047
Härmälänrotko,Turku,Finland,60.488309,22.005308,add,,
Rantakivet,null,null,null,null,add,,
Krusboda,Stockholm,Sweden,59.228718,18.246017,add,,
"Secret, NH",null,null,null,null,map,Secret Spot,516ec82d91e673000000006e
Skogsblocket,Linköping,Sweden,58.28635,16.096258,add,,
Falaise du Grand Bois,null,null,null,null,add,,
Bråboklacken,null,null,null,null,add,,
"Nösslach, Ötztal",Innsbruck,Austria,47.106325,10.95721,add,,
Cerro Ventana,San Carlos de Bariloche,Argentina,-41.187205,-71.385334,map,Cerro Ventana,516e6ff162bfea195a026adc
rj1,null,null,null,null,add,,
Ross rocks,null,null,null,null,add,,
Bone hill,Plymouth,United Kingdom,50.582998,-3.792863,add,,
Ula Øst,Larvik,Norway,59.025694,10.203381,add,,
Tahoe - Far Country,Reno,"NV, USA",38.598891,-119.979726,map,Lake Tahoe,516cf537bdc0f71fdd007549
Descanso wall,null,null,null,null,add,,
Paradis,null,null,null,null,map,Le Paradis,516e14ce62bfea195a006c98
"Painted Cave, Santa Barbara",null,null,null,null,add,,
"Dolina Wiercicy, Lisia Skała",null,null,null,null,map,Dolina Wiercicy,516dc234a11561924600349c
Switzerland,null,null,null,null,map,Acherli,516e14ce62bfea195a006c4a
不動岩,null,null,null,null,add,,
"Diabelski Kamień, Rudnik (location missing)",null,null,null,null,add,,
Cassepot Roches Roses,Fontainebleau,France,48.439899,2.7044,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Reguchillo,Málaga,Spain,37.742214,-3.806419,map,Reguchillo,516d1ec8bdc0f71fdd02394e
Tumbaklippan,Stockholm,Sweden,59.193829,17.848234,map,Tumbaklippan,516e27bf62bfea195a00ff96
Camp Dick,null,null,null,null,map,Camp Dick,516cf537bdc0f71fdd00751a
Hartland Quay,null,null,null,null,map,Hartland Quay,516e4e6362bfea195a01a913
Balkans,Sydney,Australia,-33.762577,151.010826,map,Balkans,516d8d0fbdc0f71fdd05485d
Mont Dauphin,Grenoble,France,44.669446,6.621526,map,Mont Dauphin,516d4ae8bdc0f71fdd03b718
Pantheon,Liberec,Czech Republic,50.64229,15.187268,add,,
Cochamo,null,null,null,null,add,,
La Jacoterie,Basel,Switzerland,47.44295,7.487732,map,La Jacoterie,516e14ce62bfea195a006c57
Seven to Four,Tatabánya,Hungary,47.658913,18.491364,add,,
Tahoe - Blitzen,South lake tahoe,USA,38.841454,-120.019332,map,Lake Tahoe,516cf537bdc0f71fdd007549
Poway craig,null,null,null,null,add,,
Urduviki,null,null,null,null,add,,
Spyrse Dal,Örebro,Sweden,59.377398,14.972471,add,,
Mt. Ross,null,null,null,null,add,,
Austvågøy,null,null,null,null,add,,
Barques/ Mallorca,null,null,null,null,,,
Agujas Rojas,Alcoy,Spain,38.643942,-0.657356,map,Agujas Rojas,516d1ec8bdc0f71fdd0239b2
The Orchard,null,null,null,null,add,,
Habichtfeld,null,null,null,null,add,,
El Calafate,null,null,-50.352364,-72.221794,add,,
Secret spot (Kuopio),null,null,null,null,map,Secret Spot,516ec82d91e673000000006e
Storvretsbacken,Stockholm,Sweden,59.196779,17.840348,map,Storvretsbacken,516e27bf62bfea195a00ffb1
East Draw,null,null,null,null,add,,
Chronico,null,null,null,null,add,,
Heïdi,null,null,null,null,add,,
Bear creek canyon,null,null,null,null,add,,
Malvaglia,Ticino,Switzerland,46.417269,8.984975,map,Malvaglia,516e14ce62bfea195a006c65
Les Eaux Claires,null,null,null,null,add,,
Modalshorn,null,null,null,null,add,,
Ute Pass,Colorado Springs,"CO, USA",38.882949,-104.953122,map,Ute Pass,516cf537bdc0f71fdd0074e4
Paul's Roof,null,null,null,null,add,,
Frankenjura - Gössweinstein,null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
Castell Santueri / Mallorca,null,null,null,null,add,,
Domusnovas,Cagliari,Italy,39.345864,8.624192,map,Domusnovas,516d677abdc0f71fdd047ace
"長閑岩,北山公園",null,null,null,null,add,,
Elephantitus,Wales,United Kingdom,53.04891,-4.025505,map,Walensee,516e14ce62bfea195a006c87
N1,null,null,null,null,add,,
Brooyar state forest,null,null,null,null,add,,
Can Tafarrae,null,null,null,null,add,,
Allenspur,Livingston,USA,45.592457,-110.559357,add,,
Roche d'Hercule,Fontainebleau,France,48.4207,2.69883,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Horse Den,null,null,null,null,add,,
Pełcznica,null,null,null,null,add,,
Redbank Plains,Brisbane,Australia,-27.69242,152.858062,add,,
Bouchier,null,null,null,null,map,Bouchier,516d4ae8bdc0f71fdd03b7ad
"Lysebotn / Thunder, Norway",Stavanger,Norway,59.061312,6.682563,add,,
Cronowskie skały,null,null,null,null,add,,
11 mile canyon,null,null,null,null,add,,
"Jogasaki, Japan",null,null,null,null,add,,
Tahoe - Audraine,South lake tahoe,USA,38.820685,-120.045033,map,Lake Tahoe,516cf537bdc0f71fdd007549
Nojoo,null,null,null,null,add,,
Wet Mountains,null,null,null,null,add,,
Combeshead Tor,Plymouth,United Kingdom,50.500631,-3.99757,add,,
Sant Llorenç del Munt,Sabadell,Spain,41.641618,2.017708,map,Sant Llorenç De Montgai,516d1ec8bdc0f71fdd02396f
Askolan Haukankallio,Mäntsälä,Finland,60.566222,25.623808,add,,
"Castle peak, Lake Tahoe, ca",null,null,null,null,add,,
Devínsky boulder,Bratislava,Slovakia,48.174038,16.976566,add,,
"Iglesias, Punta Pilocca",Cagliari,Italy,39.394542,8.545121,map,Iglesias,516d677abdc0f71fdd047bab
C-3 Ostbågen,null,null,null,null,map,Caçapava Do Sul,516e08e562bfea195a000053
Ringlerwand,Frankenjura,Germany,49.779435,11.379379,map,Frankenjura,516e14ce62bfea195a006cb6
Ceres,null,null,null,null,map,Ceredo,516d677abdc0f71fdd047ac7
Kolmogorov,Västerås,Sweden,59.65312,16.52832,add,,
Brooyar state forest,null,null,null,null,add,,
Mad Meadows Leavenworth,null,null,null,null,add,,
"Boreal, Lake Tahoe, CA",Reno,"NV, USA",39.334621,-120.330586,add,,
Dream Canyon,null,null,null,null,map,Dream Canyon,516cf536bdc0f71fdd0073f6
Endovalley,Rocky Mountain National Park,USA,40.411372,-105.636699,add,,
Cedar Creek,Brisbane,Australia,-27.320916,152.786397,map,Cedar Creek,516d8d0fbdc0f71fdd054870
Les Campanilles,null,null,null,null,add,,
"Lysebotn / Thunderfeltet, norway",Stavanger,Norway,59.063242,6.69385,add,,
Chronowskie skały,null,null,null,null,add,,
Ireland,null,null,null,null,map,Dalkey,516e81f762bfea195a02c23c
Coppermine sector,null,null,null,null,add,,
Land of the lost,null,null,null,null,add,,
Tahoe - Kingsbury,South lake tahoe,USA,38.969786,-119.887147,map,Lake Tahoe,516cf537bdc0f71fdd007549
Heaven's Gate,null,null,null,null,add,,
Provo ut,null,null,null,null,add,,
Castle Rock state park,null,null,null,null,map,Castle Rock,516cf537bdc0f71fdd00748e
"Cold  water canyon, Lake Tahoe, ca",null,null,null,null,add,,
Przesieka,null,null,null,null,add,,
Rökgården,Uppsala,Sweden,59.719531,17.887464,add,,
Brooyar state forest,null,null,null,null,add,,
Sarkit Sol/Left,null,null,null,null,,,
The Pinnacles,null,null,null,null,add,,
Citta del Sassi,Bolzano - Bozen,Italy,46.514608,11.755189,add,,
Nordens Ark,Uddevalla,Sweden,58.452987,11.433764,add,,
Nears,null,null,null,null,add,,
Exit 38,Seattle,"WA, USA",47.435955,-121.659508,map,Exit 38,516cf536bdc0f71fdd007385
Mt Coolum,Buderim,Australia,-26.562658,153.089099,map,Mt Coolum,516d8d0ebdc0f71fdd054831
Bjoeks,null,null,null,null,map,Bjoeks,516e802862bfea195a02ba17
Góra żar,null,null,null,null,add,,
"The Kluttergarden, Redcliff area",null,null,null,null,add,,
Roof X,null,null,null,null,add,,
Tahoe - Blue Lk,null,null,null,null,map,Lake Tahoe,516cf537bdc0f71fdd007549
Birkeland,Stavanger,Norway,58.707177,6.075525,add,,
Glen Cove,null,null,null,null,add,,
